id|course_id|grade
198|8|9
198|4|9
198|4|5
198|4|9
198|4|6
198|4|7
198|4|7.5
198|4|8
198|4|11
198|4|7
198|9|10.5
198|9|9.25
198|9|10.25
198|9|8
198|9|8.75
198|9|8.75
198|9|6.75
198|9|6
198|9|11
198|2|9.25
198|2|11.25
198|2|10.5
198|2|12
198|2|12.5
198|2|13.25
198|2|12.25
198|2|11.75
198|2|11.75
198|2|12.75
198|7|9.5
198|7|7.25
198|7|8.5
198|7|6.5
198|7|8.25
198|7|6.5
198|10|14
198|10|13
198|10|14
198|10|14
198|1|14
198|1|11
198|1|13
198|1|17
198|1|11
198|1|15
198|1|12
198|1|12
198|1|15
198|5|9.5
198|5|10
198|5|12.5
198|5|13.5
198|5|15
198|5|12
198|5|10.5
198|5|13
198|5|13
198|6|9.5
198|6|7
198|6|8.5
198|6|9.5
198|6|14
210|3|11
210|3|9
210|3|11
210|8|13.5
210|8|9
210|8|9
210|8|13.5
210|8|10
210|8|9
210|8|14
210|8|11.5
210|8|10.5
210|4|5
210|4|9
210|4|6
210|4|12.5
210|4|3
210|4|11
210|4|9
210|4|9
210|9|11
210|9|10
210|9|8.75
210|9|9.5
210|9|10.75
210|9|11.5
210|9|8.5
210|9|7.25
210|9|10.5
210|2|10.5
210|2|9.25
210|2|12.5
210|2|11.5
210|2|12.75
210|2|12.25
210|2|13.5
210|2|14.5
210|2|11
210|2|11.5
210|7|7.75
210|7|9.25
210|7|8
210|7|8
210|7|7
210|7|7.75
210|10|13
210|10|16
210|10|15
210|10|13
210|1|14
210|1|9
210|1|11
210|1|10
210|1|8
210|1|12
210|1|13
210|1|12
210|1|14
210|5|9.5
210|5|11
210|5|12
210|5|12
210|5|11.5
210|5|10
210|5|13
210|5|13.5
210|5|9
210|6|10
210|6|7.5
210|6|11.5
210|6|18.5
210|6|9.5
213|3|12
213|3|9
213|3|14
213|8|11
213|8|9
213|8|11.5
213|8|9
213|8|14
213|8|16.5
213|8|9.5
213|8|11.5
213|8|11.5
213|4|5.5
213|4|7.5
213|4|8
213|4|7.5
213|4|6.5
213|4|8.5
213|4|8.5
213|4|5
213|4|7.5
213|9|5.75
213|9|7.25
213|9|11.5
213|9|10.25
213|9|7.75
213|9|8.5
213|9|9.75
213|9|11
213|9|9.5
213|2|14.25
213|2|11.5
213|2|12
213|2|14.25
213|2|10.5
213|2|10.75
213|2|11.75
213|2|14.25
213|2|14.5
213|2|12
213|7|6.75
213|7|9.25
213|7|8.5
213|7|8
213|7|9
213|7|7
213|10|12
213|10|11
213|10|14
213|1|9
213|1|10
213|1|10
213|1|11
213|1|12
213|1|12
213|1|11
213|1|12
213|1|17
213|5|8.5
213|5|9
213|5|11.5
213|5|10
213|5|11
213|5|13.5
213|5|9.5
213|5|9
213|5|12.5
213|6|13.5
213|6|9
213|6|8
213|6|10
213|6|7.5
218|3|8
218|3|9
218|8|4
218|8|12.5
218|8|14
218|8|12
218|8|14.5
218|8|9.5
218|8|7
218|8|11
218|8|8
218|4|8
218|4|9
218|4|6
218|4|11.5
218|4|7
218|4|7
218|4|7.5
218|4|6.5
218|4|7
218|9|9.75
218|9|7
218|9|9.25
218|9|9
218|9|7.75
218|9|10.5
218|9|9.75
218|9|8.75
218|9|11
218|2|13.25
218|2|11
218|2|13.25
218|2|13.25
218|2|13.25
218|2|12.75
218|2|12.75
218|2|12.25
218|2|10.25
218|2|13.5
218|7|7
218|7|7.5
218|7|7.5
218|7|8.25
218|7|8
218|7|8.25
218|10|9
218|10|13
218|10|14
218|10|14
218|1|6
218|1|8
218|1|11
218|1|9
218|1|6
218|1|17
218|1|9
218|1|12
218|1|14
218|5|11
218|5|12
218|5|13.5
218|5|12.5
218|5|10
218|5|10.5
218|5|17
218|5|10
218|6|12
218|6|7.5
218|6|9
218|6|11
218|6|3
240|3|15
240|3|16
240|3|12
240|8|14.5
240|8|8.5
240|8|13
240|8|13
240|8|12.5
240|8|13.5
240|8|13
240|8|14.5
240|8|6.5
240|4|12.5
240|4|11
240|4|3.5
240|4|8
240|4|8
240|4|6.5
240|4|3.5
240|4|6.5
240|4|10
240|9|9.25
240|9|10.25
240|9|6
240|9|8.5
240|9|10.75
240|9|10.75
240|9|9
240|9|8.75
240|9|9.25
240|2|12.25
240|2|10.25
240|2|11
240|2|13.5
240|2|13
240|2|$
240|2|13.75
240|2|14.75
240|2|14.25
240|2|13.75
240|7|7.25
240|7|6
240|7|7.5
240|7|$
240|7|7.75
240|7|7.25
240|10|14
240|10|14
240|10|11
240|10|11
240|1|14
240|1|14
240|1|9
240|1|6
240|1|6
240|1|13
240|1|13
240|1|15
240|1|13
240|5|10
240|5|11.5
240|5|9.5
240|5|10
240|5|11.5
240|5|12
240|5|14
240|5|13
240|5|11
240|6|8
240|6|11.5
240|6|1.5
240|6|8
240|6|9.5
259|3|14
259|3|8
259|3|15
259|8|6.5
259|8|1.5
259|8|5
259|8|9
259|8|4
259|8|7
259|8|13.5
259|8|8
259|8|10.5
259|4|6
259|4|7.5
259|4|5
259|4|8
259|4|8.5
259|4|5.5
259|4|5
259|4|7
259|4|7
259|9|11.5
259|9|9.5
259|9|9
259|9|8.75
259|9|9.75
259|9|9
259|9|9
259|9|8.75
259|2|11
259|2|11
259|2|12.5
259|2|9.25
259|2|10
259|2|12
259|2|12.75
259|2|12.25
259|2|14
259|2|14.5
259|7|8
259|7|5.75
259|7|8
259|7|7.25
259|7|8.5
259|7|8
259|10|12
259|10|13
259|10|11
259|10|13
259|1|15
259|1|9
259|1|12
259|1|12
259|1|6
259|1|12
259|1|8
259|1|8
259|1|7
259|5|13
259|5|12
259|5|10
259|5|15
259|5|12.5
259|5|14.5
259|5|14
259|5|12
259|6|4.5
259|6|4
259|6|9.5
259|6|7.5
259|6|$
266|3|17
266|3|15
266|3|14
266|8|10
266|8|8.5
266|8|11
266|8|9
266|8|14.5
266|8|12
266|8|11.5
266|8|20
266|8|11
266|4|7.5
266|4|6
266|4|10.5
266|4|6.5
266|4|9
266|4|8
266|4|11
266|4|9
266|4|6.5
266|9|7.75
266|9|10.5
266|9|9.75
266|9|10.25
266|9|6.75
266|9|9.75
266|9|11.75
266|9|10
266|2|12.25
266|2|12
266|2|11.25
266|2|13.25
266|2|12.5
266|2|13.5
266|2|10.25
266|2|12
266|2|12.5
266|2|13.5
266|7|8.25
266|7|6.5
266|7|8
266|7|8
266|7|7.75
266|7|7.5
266|10|14
266|10|12
266|10|12
266|10|14
266|1|9
266|1|12
266|1|7
266|1|13
266|1|9
266|1|13
266|1|12
266|1|17
266|1|14
266|5|$
266|5|9.5
266|5|9.5
266|5|9
266|5|14
266|5|15
266|5|13
266|5|12.5
266|5|12.5
266|6|14.5
266|6|10.5
266|6|12.5
266|6|$
266|6|11
272|3|11
272|3|14
272|3|10
272|8|12.5
272|8|8.5
272|8|12.5
272|8|14
272|8|15
272|8|11.5
272|8|10.5
272|8|$
272|8|17
272|4|7
272|4|10.5
272|4|9
272|4|9
272|4|13
272|4|5
272|4|5.5
272|4|7.5
272|4|10
272|9|9
272|9|10
272|9|10.5
272|9|11
272|9|9.75
272|9|7.25
272|9|7.75
272|9|9.5
272|9|9
272|2|14.75
272|2|12.75
272|2|$
272|2|12.25
272|2|13.75
272|2|13.5
272|2|12
272|2|$
272|2|13.75
272|2|13
272|7|8.25
272|7|9
272|7|7.25
272|7|7.75
272|7|6.75
272|7|8
272|10|12
272|10|16
272|10|14
272|10|14
272|1|14
272|1|14
272|1|16
272|1|12
272|1|13
272|1|13
272|1|14
272|1|12
272|1|8
272|5|15
272|5|12
272|5|13
272|5|10
272|5|12.5
272|5|10.5
272|5|11
272|5|13
272|5|10.5
272|6|13
272|6|10
272|6|7.5
272|6|12
272|6|8.5
289|3|15
289|3|9
289|3|13
289|8|10.5
289|8|10
289|8|12.5
289|8|8.5
289|8|15
289|8|12
289|8|11.5
289|8|4.5
289|8|11
289|4|7.5
289|4|11.5
289|4|8
289|4|4.5
289|4|6.5
289|4|5
289|4|8.5
289|4|7.5
289|4|5.5
289|9|10.75
289|9|9
289|9|11.75
289|9|10.25
289|9|13
289|9|8.5
289|9|8.75
289|9|12.25
289|9|7.5
289|2|11.75
289|2|11
289|2|11.75
289|2|10.75
289|2|12
289|2|10.75
289|2|15.5
289|2|12
289|2|9
289|2|11.75
289|7|7.75
289|7|7
289|7|8.5
289|7|7.5
289|7|8.5
289|7|7.75
289|10|14
289|10|14
289|10|15
289|10|14
289|1|11
289|1|8
289|1|8
289|1|11
289|1|8
289|1|11
289|1|10
289|1|12
289|1|10
289|5|12
289|5|15
289|5|14.5
289|5|13
289|5|15
289|5|11.5
289|5|13
289|5|10
289|5|12
289|6|7.5
289|6|4
289|6|7.5
289|6|5
289|6|1
316|3|11
316|3|11
316|3|12
316|8|5.5
316|8|18.5
316|8|12
316|8|12
316|8|13
316|8|10.5
316|8|14.5
316|8|12.5
316|8|13
316|4|5.5
316|4|8
316|4|6
316|4|7.5
316|4|4
316|4|9
316|4|10.5
316|4|6.5
316|4|5.5
316|9|8.75
316|9|7.25
316|9|8.5
316|9|6.5
316|9|11.5
316|9|7.5
316|9|7.5
316|9|6.5
316|9|9
316|2|14.75
316|2|12
316|2|10.75
316|2|12
316|2|14
316|2|12.5
316|2|14
316|2|11
316|2|13
316|2|12.5
316|7|6.5
316|7|6.5
316|7|7.5
316|7|9.5
316|7|7.25
316|7|6.5
316|10|13
316|10|15
316|10|13
316|10|14
316|1|$
316|1|11
316|1|11
316|1|10
316|1|14
316|1|16
316|1|14
316|1|10
316|5|15
316|5|13
316|5|13
316|5|13.5
316|5|13.5
316|5|11.5
316|5|11.5
316|5|13
316|5|14
316|6|12.5
316|6|11
316|6|12
316|6|8.5
316|6|10.5
343|3|15
343|3|7
343|3|8
343|8|9.5
343|8|7.5
343|8|7
343|8|12.5
343|8|12.5
343|8|6
343|8|10
343|8|11
343|8|8
343|4|3
343|4|5
343|4|5.5
343|4|12.5
343|4|6
343|4|5.5
343|4|5
343|4|5.5
343|4|9.5
343|9|10.25
343|9|8
343|9|8.25
343|9|8.5
343|9|8
343|9|12.5
343|9|9.25
343|9|7.5
343|2|10.25
343|2|12.75
343|2|14.25
343|2|13.75
343|2|12.5
343|2|12.5
343|2|11.75
343|2|11
343|7|7
343|7|7.25
343|7|8.25
343|7|6.75
343|7|6.25
343|7|10
343|10|15
343|10|11
343|10|11
343|10|14
343|1|7
343|1|7
343|1|12
343|1|10
343|1|11
343|1|9
343|1|8
343|1|10
343|1|11
343|5|12.5
343|5|12
343|5|14
343|5|11.5
343|5|10
343|5|12
343|5|11.5
343|5|12
343|6|5
343|6|9
343|6|2
343|6|11.5
347|3|10
347|3|7
347|3|9
347|8|10.5
347|8|12.5
347|8|10
347|8|10
347|8|13
347|8|8
347|8|8.5
347|8|10
347|8|11.5
347|4|6.5
347|4|6
347|4|4.5
347|4|7
347|4|8
347|4|11
347|4|6.5
347|4|8.5
347|4|9
347|9|9.5
347|9|10
347|9|11.25
347|9|9.25
347|9|8.5
347|9|11.5
347|9|10.5
347|9|10.5
347|9|7.75
347|2|10.75
347|2|11.75
347|2|13.25
347|2|11.25
347|2|11.5
347|2|12.5
347|2|9.75
347|2|13
347|2|10.75
347|2|15
347|7|7
347|7|6
347|7|8
347|7|8.25
347|7|7.75
347|7|7.25
347|10|12
347|10|16
347|10|15
347|10|15
347|1|8
347|1|8
347|1|12
347|1|13
347|1|13
347|1|12
347|1|9
347|1|9
347|1|13
347|5|10.5
347|5|10
347|5|12
347|5|13
347|5|13
347|5|12.5
347|5|11
347|5|9.5
347|5|12
347|6|10.5
347|6|6.5
347|6|13.5
347|6|8
347|6|8.5
348|3|14
348|3|10
348|8|13.5
348|8|6.5
348|8|10
348|8|13
348|8|10
348|8|11
348|8|9.5
348|8|12
348|4|3
348|4|5.5
348|4|5
348|4|6
348|4|$
348|4|5.5
348|4|6
348|4|9.5
348|4|8.5
348|9|8.25
348|9|9.25
348|9|11
348|9|8.5
348|9|9.5
348|9|10
348|9|8.75
348|9|9.25
348|9|10
348|2|11.25
348|2|11
348|2|13
348|2|12
348|2|10.75
348|2|11.75
348|2|12.25
348|2|11.25
348|2|14.5
348|2|13.5
348|7|7.25
348|7|9
348|7|7.75
348|7|8.25
348|7|7.75
348|7|7.75
348|10|16
348|10|14
348|10|12
348|10|11
348|1|6
348|1|16
348|1|11
348|1|13
348|1|15
348|1|12
348|1|11
348|1|9
348|1|9
348|5|12.5
348|5|10.5
348|5|11.5
348|5|13
348|5|10.5
348|5|12.5
348|5|10.5
348|5|11.5
348|6|7
348|6|8.5
348|6|10
348|6|4
348|6|3.5
360|3|15
360|3|17
360|3|11
360|8|7.5
360|8|9
360|8|13.5
360|8|13
360|8|10.5
360|8|9.5
360|8|14.5
360|8|11
360|8|8.5
360|4|8
360|4|5
360|4|8.5
360|4|4
360|4|7.5
360|4|11
360|4|10.5
360|4|7
360|4|4.5
360|9|10.5
360|9|7.75
360|9|13.75
360|9|10.25
360|9|8.75
360|9|11
360|9|10.25
360|9|7.5
360|9|8.25
360|2|11.75
360|2|12
360|2|12
360|2|14.5
360|2|13.25
360|2|12.5
360|2|9
360|2|9.75
360|2|11.25
360|2|13.75
360|7|8.25
360|7|7.5
360|7|9.75
360|7|8.5
360|7|7.5
360|7|6.5
360|10|13
360|10|14
360|10|14
360|10|12
360|1|10
360|1|11
360|1|12
360|1|15
360|1|14
360|1|10
360|1|10
360|1|13
360|1|12
360|5|13.5
360|5|14
360|5|9
360|5|13.5
360|5|11.5
360|5|14.5
360|5|16
360|5|12.5
360|5|15
360|6|6
360|6|9
360|6|6
360|6|3
360|6|6.5
376|3|11
376|3|14
376|3|8
376|8|10
376|8|9.5
376|8|10
376|8|12.5
376|8|14.5
376|8|8.5
376|8|12
376|8|11
376|8|12.5
376|4|3.5
376|4|5.5
376|4|9
376|4|10
376|4|7
376|4|7.5
376|4|7
376|4|10
376|4|8
376|9|10
376|9|8.5
376|9|8.5
376|9|9
376|9|9.25
376|9|12
376|9|10.75
376|9|8.5
376|9|8.5
376|2|15
376|2|11.25
376|2|13
376|2|13.25
376|2|11.75
376|2|10.75
376|2|12.75
376|2|12
376|2|11.5
376|7|6.75
376|7|8
376|7|7.5
376|7|6.75
376|7|7.5
376|7|9
376|10|12
376|10|13
376|10|14
376|10|14
376|1|13
376|1|9
376|1|8
376|1|15
376|1|8
376|1|12
376|1|16
376|1|7
376|1|13
376|5|9.5
376|5|13.5
376|5|12
376|5|11.5
376|5|10
376|5|11.5
376|5|13.5
376|5|13
376|5|11
376|6|6.5
376|6|6
376|6|0
376|6|8.5
376|6|8
424|3|17
424|3|11
424|3|11
424|8|17.5
424|8|11
424|8|$
424|8|7
424|8|12
424|8|16
424|8|$
424|8|12
424|8|14
424|4|9.5
424|4|6.5
424|4|7
424|4|10
424|4|7
424|4|9
424|4|8.5
424|4|4
424|4|9
424|9|11
424|9|10
424|9|10.5
424|9|8.5
424|9|14.25
424|9|6.25
424|9|11.75
424|9|7.25
424|9|7.5
424|2|11.5
424|2|13
424|2|12.25
424|2|12.25
424|2|$
424|2|14.25
424|2|11
424|2|12
424|2|9.5
424|2|12.5
424|7|$
424|7|10
424|7|6.75
424|7|7
424|7|9.5
424|7|7
424|10|13
424|10|14
424|10|12
424|10|16
424|1|12
424|1|11
424|1|15
424|1|10
424|1|13
424|1|15
424|1|14
424|1|11
424|1|12
424|5|9.5
424|5|11
424|5|13
424|5|9.5
424|5|14.5
424|5|14.5
424|5|12
424|5|15
424|5|12.5
424|6|11.5
424|6|6.5
424|6|6
424|6|7.5
424|6|6
433|3|10
433|3|16
433|3|12
433|8|17.5
433|8|8.5
433|8|16.5
433|8|12
433|8|8
433|8|9
433|8|8
433|8|11
433|4|$
433|4|3
433|4|9
433|4|5
433|4|10
433|4|9.5
433|4|5.5
433|4|3.5
433|4|7
433|9|9.5
433|9|10.75
433|9|10.75
433|9|8.5
433|9|7.5
433|9|9
433|9|10.25
433|9|9.25
433|9|9.75
433|2|13.25
433|2|13.25
433|2|13.25
433|2|10.75
433|2|13.5
433|2|10.75
433|2|10.75
433|2|13.25
433|2|11
433|2|11
433|7|8.75
433|7|6.5
433|7|8
433|7|8.25
433|7|8
433|7|5.75
433|10|12
433|10|12
433|10|12
433|10|12
433|1|11
433|1|9
433|1|9
433|1|11
433|1|9
433|1|9
433|1|8
433|1|10
433|1|12
433|5|12
433|5|8.5
433|5|13
433|5|10
433|5|11
433|5|11
433|5|12.5
433|5|15.5
433|5|13.5
433|6|8
433|6|9.5
433|6|$
433|6|0
433|6|15.5
459|3|12
459|3|10
459|8|13
459|8|8.5
459|8|17.5
459|8|9.5
459|8|11.5
459|8|8
459|8|4
459|8|11
459|8|16
459|4|4.5
459|4|10
459|4|8.5
459|4|8.5
459|4|7.5
459|4|6.5
459|4|12
459|4|9.5
459|4|7.5
459|9|9.75
459|9|12
459|9|6.75
459|9|9
459|9|6
459|9|$
459|9|8.5
459|9|8.75
459|9|12.25
459|2|11.25
459|2|12
459|2|13.75
459|2|10.5
459|2|12.25
459|2|11.25
459|2|11
459|2|12.75
459|2|10.75
459|7|$
459|7|7
459|7|7.25
459|7|9.75
459|7|6.75
459|7|7.25
459|10|13
459|10|12
459|10|13
459|10|14
459|1|8
459|1|12
459|1|13
459|1|11
459|1|10
459|1|9
459|1|8
459|1|12
459|1|12
459|5|13.5
459|5|10
459|5|8
459|5|11
459|5|12.5
459|5|11
459|5|11.5
459|5|16.5
459|5|11
459|6|9
459|6|12
459|6|4.5
459|6|3.5
459|6|8
468|3|8
468|3|9
468|3|7
468|8|7
468|8|12.5
468|8|8
468|8|8.5
468|8|11.5
468|8|8.5
468|8|13
468|8|12
468|8|12
468|4|5
468|4|5.5
468|4|6
468|4|10.5
468|4|8.5
468|4|8
468|4|9
468|4|8.5
468|9|11.5
468|9|11.5
468|9|9.5
468|9|10.75
468|9|7.75
468|9|8.5
468|9|10.5
468|9|11.5
468|9|11
468|2|13.25
468|2|13.25
468|2|10.75
468|2|9.5
468|2|12.75
468|2|$
468|2|13.25
468|2|11.75
468|2|13.75
468|2|12.5
468|7|8.75
468|7|8
468|7|8.25
468|7|9
468|7|9.25
468|7|9.25
468|10|14
468|10|12
468|10|16
468|10|12
468|1|7
468|1|11
468|1|7
468|1|10
468|1|11
468|1|8
468|1|9
468|1|11
468|1|9
468|5|10
468|5|10
468|5|12.5
468|5|14
468|5|12
468|5|15
468|5|11
468|5|12
468|5|12
468|6|2
468|6|9.5
468|6|9
468|6|6
468|6|3.5
480|3|13
480|3|11
480|3|13
480|8|12
480|8|1.5
480|8|11
480|8|10.5
480|8|6
480|8|6.5
480|8|9.5
480|8|11.5
480|8|13
480|4|5.5
480|4|11.5
480|4|7
480|4|3.5
480|4|8.5
480|4|9
480|4|6
480|4|$
480|4|7.5
480|9|9
480|9|6.25
480|9|9.75
480|9|9.5
480|9|8.25
480|9|9
480|9|8.5
480|9|9.75
480|9|8.75
480|2|12.5
480|2|11.5
480|2|12.75
480|2|9.75
480|2|12.25
480|2|13
480|2|10
480|2|11.25
480|2|11.5
480|2|$
480|7|7.25
480|7|8.75
480|7|6.25
480|7|7.5
480|7|6.75
480|7|8.5
480|10|14
480|10|16
480|10|13
480|10|14
480|1|11
480|1|8
480|1|11
480|1|10
480|1|11
480|1|10
480|1|10
480|1|11
480|5|13
480|5|12.5
480|5|13
480|5|12
480|5|11.5
480|5|12
480|5|12
480|5|$
480|5|10
480|6|12
480|6|9
480|6|5.5
480|6|10
480|6|7.5
527|3|9
527|3|11
527|3|13
527|8|4.5
527|8|13
527|8|3
527|8|10
527|8|15
527|8|7
527|8|16
527|8|12.5
527|8|9.5
527|4|7
527|4|6.5
527|4|7.5
527|4|3.5
527|4|9
527|4|8
527|4|6
527|4|6
527|9|9
527|9|9.25
527|9|8.5
527|9|10.5
527|9|9
527|9|13
527|9|11.5
527|9|11.75
527|9|9.5
527|2|12
527|2|11.25
527|2|14.5
527|2|12.75
527|2|13
527|2|12.25
527|2|12.25
527|2|10.75
527|2|10.25
527|2|12
527|7|9
527|7|7.5
527|7|7.25
527|7|7.5
527|7|7.5
527|7|5.75
527|10|12
527|10|13
527|10|11
527|10|12
527|1|8
527|1|15
527|1|5
527|1|14
527|1|10
527|1|5
527|1|10
527|1|11
527|1|$
527|5|11.5
527|5|14.5
527|5|12
527|5|15
527|5|9.5
527|5|9
527|5|13
527|5|10
527|6|7
527|6|6
527|6|11
527|6|8.5
527|6|8
543|3|10
543|3|4
543|3|10
543|8|8
543|8|11
543|8|8
543|8|20
543|8|9
543|8|12
543|8|13
543|8|17
543|8|9
543|4|11.5
543|4|6
543|4|8.5
543|4|8.5
543|4|8.5
543|4|9
543|4|9.5
543|4|5.5
543|4|6
543|9|9.5
543|9|10.25
543|9|8.5
543|9|8.75
543|9|10.5
543|9|9.5
543|9|12
543|9|8.75
543|2|14
543|2|12.25
543|2|12.5
543|2|11.75
543|2|13
543|2|11.5
543|2|11.5
543|2|12.75
543|2|10.25
543|2|12
543|7|9.25
543|7|6.5
543|7|8.5
543|7|8
543|7|4.75
543|10|11
543|10|15
543|10|11
543|10|15
543|1|12
543|1|13
543|1|17
543|1|8
543|1|8
543|1|9
543|1|14
543|1|9
543|1|8
543|5|10
543|5|10
543|5|9.5
543|5|14
543|5|14
543|5|12.5
543|5|9
543|5|11
543|5|7
543|6|11
543|6|10.5
543|6|10
543|6|10
543|6|10
559|3|10
559|3|12
559|3|12
559|8|14.5
559|8|17
559|8|1.5
559|8|7.5
559|8|13
559|8|12.5
559|8|13
559|8|5
559|8|9
559|4|7
559|4|8.5
559|4|2.5
559|4|6.5
559|4|8.5
559|4|7
559|4|12
559|4|$
559|9|9.5
559|9|11.5
559|9|7.25
559|9|10.5
559|9|6.25
559|9|9
559|9|6.75
559|9|14
559|9|11.25
559|2|13
559|2|11.25
559|2|12
559|2|12.75
559|2|11.5
559|2|12.25
559|2|12
559|2|15.25
559|2|11.5
559|2|14.75
559|7|10.25
559|7|7
559|7|9
559|7|6.5
559|7|7.5
559|7|8.75
559|10|12
559|10|13
559|10|12
559|10|13
559|1|10
559|1|12
559|1|12
559|1|14
559|1|15
559|1|6
559|1|12
559|1|4
559|5|11.5
559|5|12.5
559|5|10
559|5|10.5
559|5|12
559|5|14.5
559|5|13.5
559|5|12
559|5|7
559|6|7
559|6|6.5
559|6|4.5
559|6|5.5
559|6|5
561|3|7
561|3|9
561|3|9
561|8|13
561|8|12.5
561|8|16.5
561|8|11.5
561|8|4.5
561|8|10
561|8|13
561|8|12
561|8|13
561|4|7.5
561|4|7
561|4|10.5
561|4|4.5
561|4|10
561|4|6.5
561|4|7.5
561|4|3.5
561|4|9.5
561|9|8.75
561|9|10
561|9|8.75
561|9|8.75
561|9|8
561|9|8.75
561|9|11.5
561|9|6.75
561|9|8.75
561|2|13
561|2|11.75
561|2|11.75
561|2|10.5
561|2|12
561|2|13.75
561|2|11
561|2|12.5
561|2|12.25
561|2|12.75
561|7|8.25
561|7|8.25
561|7|7
561|7|7.25
561|7|7
561|10|13
561|10|14
561|10|11
561|1|15
561|1|12
561|1|4
561|1|11
561|1|17
561|1|12
561|1|11
561|1|9
561|5|12.5
561|5|11.5
561|5|11.5
561|5|11
561|5|8
561|5|8
561|5|13
561|5|10.5
561|5|11.5
561|6|14
561|6|7
561|6|6.5
561|6|14
561|6|12
569|3|16
569|3|10
569|3|15
569|8|11
569|8|5.5
569|8|11.5
569|8|8
569|8|5
569|8|17
569|8|10.5
569|8|10.5
569|8|14.5
569|4|5
569|4|8.5
569|4|5.5
569|4|10.5
569|4|9
569|4|8
569|4|9
569|4|4.5
569|4|5
569|9|10.75
569|9|9.5
569|9|8.5
569|9|4.75
569|9|11.5
569|9|8
569|9|10
569|9|6.25
569|9|9.25
569|2|$
569|2|12
569|2|12.75
569|2|11.5
569|2|12.75
569|2|12.5
569|2|12.5
569|2|13
569|2|13.75
569|7|9.5
569|7|9.25
569|7|8
569|7|6
569|7|8.25
569|7|7.75
569|10|14
569|10|14
569|10|12
569|10|10
569|1|11
569|1|11
569|1|15
569|1|10
569|1|11
569|1|14
569|1|13
569|1|11
569|1|8
569|5|10.5
569|5|10.5
569|5|10
569|5|12
569|5|12.5
569|5|11.5
569|5|9
569|5|15.5
569|6|11.5
569|6|3
569|6|2.5
569|6|7
569|6|9.5
584|3|8
584|3|0
584|3|13
584|8|9.5
584|8|12.5
584|8|9
584|8|11
584|8|9
584|8|14.5
584|8|14
584|8|5.5
584|8|8
584|4|6.5
584|4|9
584|4|9.5
584|4|9
584|4|4.5
584|4|9
584|4|5.5
584|4|2
584|4|4
584|9|8.25
584|9|9.75
584|9|8.75
584|9|8.5
584|9|12.75
584|9|8.75
584|9|8
584|9|7.75
584|9|10.75
584|2|11.75
584|2|10.5
584|2|10.25
584|2|12.25
584|2|11.25
584|2|14.5
584|2|13
584|2|13
584|2|$
584|2|10.25
584|7|8.25
584|7|7.5
584|7|8.75
584|7|7.25
584|7|10.75
584|7|7
584|10|12
584|10|11
584|10|12
584|10|13
584|1|9
584|1|10
584|1|11
584|1|15
584|1|13
584|1|13
584|1|12
584|1|9
584|1|16
584|5|13
584|5|10
584|5|9.5
584|5|17
584|5|10.5
584|5|9.5
584|5|9
584|5|11
584|5|13
584|6|9.5
584|6|16
584|6|12.5
584|6|8.5
584|6|16.5
605|3|13
605|3|10
605|3|10
605|8|4.5
605|8|13.5
605|8|9
605|8|7
605|8|3.5
605|8|13
605|8|12
605|8|13.5
605|8|13
605|4|6
605|4|6
605|4|8.5
605|4|10.5
605|4|7.5
605|4|5
605|4|11.5
605|4|9
605|9|9.75
605|9|9
605|9|8
605|9|8.75
605|9|9.25
605|9|9.25
605|9|10
605|9|10.25
605|9|8.5
605|2|12.25
605|2|13
605|2|11
605|2|13
605|2|11.5
605|2|11.5
605|2|13.25
605|2|13.75
605|2|15.75
605|2|10
605|7|7.25
605|7|9.5
605|7|6.25
605|7|7.75
605|7|7.75
605|7|7.5
605|10|11
605|10|13
605|10|14
605|10|14
605|1|6
605|1|16
605|1|18
605|1|14
605|1|14
605|1|10
605|1|13
605|1|15
605|1|13
605|5|13.5
605|5|13
605|5|9.5
605|5|14
605|5|11.5
605|5|12.5
605|5|11
605|5|10
605|5|8.5
605|6|5
605|6|10
605|6|5
605|6|5
605|6|6
639|3|20
639|3|11
639|3|20
639|8|13
639|8|12
639|8|11
639|8|9
639|8|16
639|8|5.5
639|8|7.5
639|8|13.5
639|8|16
639|4|$
639|4|7
639|4|6
639|4|5
639|4|6.5
639|4|3.5
639|4|11
639|4|8
639|4|8.5
639|9|11
639|9|7.25
639|9|4
639|9|9.75
639|9|5.75
639|9|9.5
639|9|8.75
639|9|8
639|9|14
639|2|11.75
639|2|$
639|2|12.25
639|2|12
639|2|10
639|2|13.75
639|2|14
639|2|13
639|2|12
639|2|13
639|7|5.5
639|7|7
639|7|3.75
639|7|7.5
639|7|8.25
639|7|7.25
639|10|15
639|10|14
639|10|15
639|10|11
639|1|13
639|1|11
639|1|17
639|1|11
639|1|15
639|1|7
639|1|7
639|1|6
639|5|12.5
639|5|10.5
639|5|10.5
639|5|12
639|5|16
639|5|14
639|5|8.5
639|5|11
639|5|13.5
639|6|12
639|6|6
639|6|8.5
639|6|5.5
639|6|12.5
654|3|10
654|3|11
654|3|15
654|8|12.5
654|8|9.5
654|8|11.5
654|8|8
654|8|7.5
654|8|9.5
654|8|11.5
654|8|18
654|8|9
654|4|8
654|4|8
654|4|4.5
654|4|8.5
654|4|$
654|4|6
654|4|9.5
654|4|7.5
654|9|10.5
654|9|10
654|9|9
654|9|8.5
654|9|9
654|9|9
654|9|8
654|9|8
654|9|11
654|2|12.75
654|2|8.25
654|2|14
